,collection_ids,collection_name,collection_poster_path,collection_backdrop_path,collection_movie_ids,collection_movie_titles,collection_movie_backdrop_paths,collection_movie_poster_paths,collection_movie_release_dates,collection_movie_popularities
47,86092,Step Up Collection,/f4KxUp5IL5sgoDzFUL9GoUfy01C.jpg,/3jr0rQcsWyfqBlmzE0h0igjJohS.jpg,9762|8328|41233|85446|243683,Step Up|Step Up 2: The Streets|Step Up 3D|Step Up Revolution|Step Up All In,/sKD3PfyP1u4tcoVQkpiAZqnx4H8.jpg|/fGq48GZp2PLVgx9IwW5lBf4DBYJ.jpg|/x0CplJ778BVE4lsuGUv1uSCt8BN.jpg|/697HWfGtDmK5Yi5QTEL19Q8dzPL.jpg|/24uuwm3w99OYkV6qlfVfbG1IzKR.jpg,/gyLww7ZlcwuzqvIwM1osR9Ioqtm.jpg|/5SwoeOUyfkS8s6aGB2bLYAL5jKR.jpg|/q8Pm7UpAqDdxo1Xnt29EHHAl2u2.jpg|/5fsid0rNk0fsIO9EXKlIotzgYX7.jpg|/jFkvtmhE4NqENI4e0sZxmI8vrSS.jpg,2006-08-11|2008-02-14|2010-08-04|2012-07-26|2014-07-16,13.958|10.58|9.831|9.976|10.676
48,84,Indiana Jones Collection,/lpxDrACKJhbbGOlwVMNz5YCj6SI.jpg,/9f8kjuytZPJEPf1bhJgkekaoanr.jpg,85|87|89|217|335977,Raiders of the Lost Ark|Indiana Jones and the Temple of Doom|Indiana Jones and the Last Crusade|Indiana Jones and the Kingdom of the Crystal Skull|Indiana Jones 5,/1TxaXNobCO3fhcgYUfLHj6CkEFP.jpg|/mWuFDpOxXJpPxLM3p8f3w02pBb2.jpg|/vfvVuu1JdnEGcyZUj7VHrhhbeMj.jpg|/m9vS8UfYd9XZedhO7ifpAznxSOj.jpg|/iBWNdGexh8eXHnISxh10a3DvAED.jpg,/44sKJOGP3fTm4QXBcIuqu0RkdP7.jpg|/f2nTRKk2zGdUTE7tLJ5EGGSuKA6.jpg|/4p1N2Qrt8j0H8xMHMHvtRxv9weZ.jpg|/qY1x6v5daMDTr904G3y84WVgpfC.jpg|/yRMswahTtXGMhkss4eAIKXogkHy.jpg,1981-06-12|1984-05-23|1989-05-24|2008-05-21|2021-07-09,20.886|18.829|22.876|19.398|5.389
49,356437,Living Trilogy,/8FPVBQTXbpYFfJuwYLZSNfARMFG.jpg,/6spptYd9ALEA80uSyAfvLBZHvzs.jpg,34070|5817|110390,Sånger från andra våningen|Du levande|En duva satt på en gren och funderade på tillvaron,/bkmQWgLZ645k3L9GpH8Fi9X3JIR.jpg|/dTRW3qM4GByLUhzsNZjjtbimOhL.jpg|/ezLSL6nVu2jr3sZ197XrjEdOWLR.jpg,/vBNHPEVXMeDmhRiqTW17TTEkX62.jpg|/6VyvkevMYA5KtPgwp4B0kWOC0sN.jpg|/wxa4VxJkGcuYNTEOfa04eHMtolL.jpg,2000-10-06|2007-09-21|2014-10-24,5.037|5.888|7.083
50,145494,The Gidget Collection,,,43096|42799|43018,Gidget|Gidget Goes to Rome|Gidget Goes Hawaiian,/ovfoGPelSXir0EUCvNrfIpNSh8O.jpg|/7HB4sIEsHRQ8nPZ7AYA6rxfT6jr.jpg|/ymENflKeRhQBLdyKjwoNFt5cnGZ.jpg,/30ZcFTJ1D6lgn3tcSlHyGfCp3fs.jpg|/5pCaXIxVnMjvwCzPpwmqwNBruDP.jpg|/uy53faGYcBfuBNyxVPwHLanG9Vg.jpg,1959-04-09|1963-08-07|1961-06-02,1.778|1.021|1.424
51,479319,George Carlin Comedy Collection,/7CmeAHyJkR5z2pylsEKbX78vEuc.jpg,/8xZdotMMnYpK0lQpHiAuhp0bDZ2.jpg,34506|13015|25160|20679|13643|62140|34511|34513|34163|34509|34510|25161|34508|70081|70086|57837|461728|34512|55291|30649,George Carlin: Carlin at Carnegie|George Carlin: Life Is Worth Losing|George Carlin: Doin' it Again|George Carlin: Complaints & Grievances|George Carlin: It's Bad for Ya!|Unmasked with George Carlin|George Carlin: Personal Favorites|George Carlin: You Are All Diseased|George Carlin: Playin' with Your Head|George Carlin: Back in Town|George Carlin: George's Best Stuff|George Carlin: Jammin' in New York|George Carlin: 40 Years of Comedy|George Carlin - Inside the Actors Studio|George Carlin - On Location at USC|George Carlin: On Location at Phoenix|George Carlin: Too Hip For The Room|George Carlin: What Am I Doing in New Jersey?|George on George|Carlin on Campus,,,1982-10-10|2005-11-05|1990-03-23|2001-11-17|2008-03-01|2007-09-25|1996-01-01|1999-02-06|1986-05-02|1996-03-11|1996-01-01|1992-04-24|1997-02-27|2004-10-30|1977-01-01|1978-07-23|2008-07-29|1988-06-09|2003-09-30|1984-04-18,0.754|2.345|1.621|1.937|2.352|0.698|0.831|0.86|1.193|1.728|0.6|1.035|1.391|0.622|0.864|0.6|0.6|1.117|0.872|0.776
52,86105,American Psycho Collection,/ko4O9lcRGYOZAF5Hh79Mfsgjpun.jpg,/5nrkaUQe4m3FLYJrFPGnkMGeQXD.jpg,1359|10726,American Psycho|American Psycho II: All American Girl,/2Tawvc0JMmR9nBXD3nhBThTQP2X.jpg|/8RIhC7KyrmejM6NtSUsD9KtZFAQ.jpg,/qXsylPM4Lr5397R3eHrfqHhTUNc.jpg|/358ZOf0RREltfcVN3BC1tXKzopV.jpg,2000-04-13|2002-04-22,15.721|7.91
53,489564,Aileen Wuornos: Broomfield Collection,/gHWsTeBd88cz3wYEKoh3ei55OmP.jpg,,97044|37088,Aileen Wuornos: The Selling of a Serial Killer|Aileen: Life and Death of a Serial Killer,/hjTJYZbH2PQx5FlnxLAFLbxKnrq.jpg|/i6BfYwa7DCbQgzggGFCaXUYIamp.jpg,/vQUCyCe28IesLhh3Q8ZpcbGsDMv.jpg|/6xK0WqH2fxGHXFFqOV0M96oTNC7.jpg,1992-11-01|2003-09-09,1.4|3.368
54,86110,Diary of a Wimpy Kid Collection,/4Miizfzuds4ldROTff9vB0Z3EId.jpg,/hTbw2nLM44eE5m7ZIIXodcoDR1X.jpg,33217|60307|82650|417830,Diary of a Wimpy Kid|Diary of a Wimpy Kid: Rodrick Rules|Diary of a Wimpy Kid: Dog Days|Diary of a Wimpy Kid: The Long Haul,/ag3LIUYCclnXltzoVZX3nPKmQt7.jpg|/lRWdqqOoSJVSiNLZvt28vQ2jZY2.jpg|/4mdRyMSLHxeTIwqNLUgQtNxla20.jpg|/dT48bnZP1HVNUjiOEfThNzq4qlZ.jpg,/tyGsEW5Aiusr7qKKLITPfVFCmW.jpg|/6oV5x9KicBdiLegFfnWbt6eTQog.jpg|/tev1d0E9hkiloecGi038tvTsm3y.jpg|/mSBUClLuB70a2unFvW4m48OG9VF.jpg,2010-03-19|2011-03-25|2012-08-02|2017-05-19,10.355|11.32|10.573|12.761
55,114783,Cheaper by the Dozen Collection,/zW1sw1d0XFT069g5LktF7R5eKhs.jpg,/abIbeEqOhnEEeEOjalyI16KlAbU.jpg,11007|9641,Cheaper by the Dozen|Cheaper by the Dozen 2,/gRjiCDm7jpg0sS1dK4MWsV3PLTR.jpg|/nNvReK5QSyygLQDLcaxhrXa8eR0.jpg,/qdbC2M1WCY310tmbraIoxbd32TT.jpg|/ftrEtXOMnYzF5k14tBJiS3MYby2.jpg,2003-12-24|2005-12-21,9.955|10.389
56,86112,Vacancy Collection,/wDLo8s0HEd1ci5980gpk3GoD2DL.jpg,/AmzchMREhCLicBZNpUaCXc6f5jQ.jpg,10294|15641,Vacancy|Vacancy 2: The First Cut,/kYhMidUHVBp79G3mCQckhtrTXIn.jpg|/mFDzR1UwvVjpYvOBP3hiHONu7fr.jpg,/raagPxrhC5098rvMh4QbnlJp7aG.jpg|/7NhoWu52tS6Ul2I3S1inZNzKJjm.jpg,2007-04-20|2008-10-24,8.121|5.374
57,86113,Open Water Collection,/85FaIaxEgpHolq41GSBYF4c14nj.jpg,/2vc1MmKa9vMPQerdwLa3fZVhBOS.jpg,9592|83|420707,Open Water 2: Adrift|Open Water|Cage Dive,/nSJ4tj3fFJJi4DQoI1FxJIeCpxj.jpg|/50ZS8RwRDwioZtu2KAS6KfzEbDO.jpg|/gUebSn2HgWchRx2sUwYAXpbxCfV.jpg,/50VKqxDhyREtk3ddufuDB0MqXCV.jpg|/hua2eluUhiLvKqwHFPV2aTiY8pp.jpg|/3uUO9eDxHeDREIX77BaQiI88ajp.jpg,2006-07-10|2003-12-29|2017-08-11,10.044|6.723|7.232
58,45154,Darkman Collection,/mHrcic92RHbKHDi5Lxdhu5job6X.jpg,/oVqe4GNZkbWPppmvIyxFmyZNPhx.jpg,9556|18998|19002,Darkman|Darkman II: The Return of Durant|Darkman III: Die Darkman Die,/4zoodyjlqvu8HaH6GASNuoXhmBv.jpg|/xy8HF5Pa25WkwF1JmWqY8o1nnKX.jpg|/q4L6TDLEF0U3rfaY2rBXK5rpe0.jpg,/hHEliLwA6NVJQUBKshzweG7GG1S.jpg|/m1L7j3KFdBehzrdckHiCk6YOBnW.jpg|/7UTbVyodmaN7BEbkO12EJy24yAy.jpg,1990-08-24|1995-07-11|1996-08-20,8.832|4.753|4.471
59,86115,Garfield Collection,/fPCiS9fijCf8zHaddw2QHL6SLgK.jpg,/hamWxhHSk0oZTcX8uj4PnAooM6h.jpg,8920|9513,Garfield|Garfield: A Tail of Two Kitties,/obvIA9vxfJUUYU5N7e5u3ppqvfJ.jpg|/krMn4dSfYlhizlvv7tDOyxb69X4.jpg,/v6xvth8PjDG350ARG9H2sF7N3SF.jpg|/aagx3t2Xv7R26hcqzrayTT28Yww.jpg,2004-06-10|2006-06-15,13.086|11.991
60,86116,Death Race Collection,/uffHLg0ekFlErCp7OkpecXkWPng.jpg,/cGaVuq8ZjX1UPD9wPRlzx6lP9kK.jpg,10483|51620|156717|401478,Death Race|Death Race 2|Death Race: Inferno|Death Race 4: Beyond Anarchy,/m0JIsX9SLfHLxU1q6ud3ifJjXmC.jpg|/bseydp1fQprD46706fkYijd4Q3t.jpg|/ehSN5xLx268lTSZSXvzMnijyv0L.jpg|/W8V8d9bjLZURgEGbIB5TC70yaj.jpg,/3dIZ049AxmvrvNiXKPc36YNum7g.jpg|/5ARRXaWPgtIT9qKl8Db3MNuGvo3.jpg|/tFm4NeFMWRc6JocSUvVLCz1gkfb.jpg|/1PrlKvPUbDQAqFQBCyyt68hLLl.jpg,2008-08-22|2010-11-12|2013-01-04|2018-01-30,19.331|13.941|12.963|34.356
61,86117,Johnny English Collection,/3a2BVS2aFHK66pnIqFKcJ9HaC45.jpg,/pMHHhMKu2iQichL6Eym4ApCvIEB.jpg,9486|58233|463272,Johnny English|Johnny English Reborn|Johnny English Strikes Again,/wNEsGAHws1UATmZfnjNBRi2Ln5.jpg|/5QJbfO5EZtNHTABWKkGqOyvOvNg.jpg|/yCOLqh5MOGyYdo58Ap0aWvKop9h.jpg,/xxAk5j31srourCLGvf9QubTNrpD.jpg|/vnS4Lb5rNx2ZucVdrW3TQd6n2AL.jpg|/tCBxnZwLiY1BOKw3tH6AxHZdqPh.jpg,2003-03-14|2011-09-15|2018-09-13,13.321|14.131|34.378
62,2150,Shrek Collection,/g1Kcbi5zSelArzR5UYkxKvG6K2a.jpg,/gMWrKQjoTIpYjhc8SxZF20EDIES.jpg,808|809|810|10192|421892|13394,Shrek|Shrek 2|Shrek the Third|Shrek Forever After|Shrek 5|Shrek the Halls,,,2001-05-16|2004-05-19|2007-05-17|2010-05-16|2019-08-01|2007-11-28,19.66|20.968|21.997|15.124|2.535|10.914
63,86119,The Hangover Collection,/aMmNLuyXvdBih1R5RRHtdtNaS6N.jpg,/uEtsf26a9RsRDy85MOIv1xAj44x.jpg,109439|45243|18785,The Hangover Part III|The Hangover Part II|The Hangover,/xIrtFqXc62VGcWKHOsQfCq4j3x0.jpg|/hnu7rEmUXyrRBqlRTd2CzDBUap4.jpg|/xxKd56iFbMeRQARUosTGgxKxrnF.jpg,/vtxuPWkdllLNLVyGjKYa267ntuH.jpg|/yoiJyVknXfU4jcJvPYeMOCgyLky.jpg|/eshEkiG7NmU4ekA8CtpIdYiYufZ.jpg,2013-05-23|2011-05-25|2009-06-02,15.481|16.003|16.206
64,493668,Gnomeo & Juliet Collection,/vmodqpXNp2DzASCJscvwwZy1L5K.jpg,/mVNR3duI0Wa1BYjmZVcD7Uz5hEm.jpg,45772|370567,Gnomeo & Juliet|Sherlock Gnomes,/5VDfdJBofpvXAMtaHTT8YFE0lru.jpg|/a8yYZd7vECN3myX8dJiXOlN2bgf.jpg,/atCBHTqq7khw5Z1KSVXDo6ncKWF.jpg|/wqnzpJR3PwS4doVkAkt9seSEpoX.jpg,2011-01-13|2018-03-15,15.982|20.145
65,430186,Bring It On Collection,/iybFuFGBKPD8LXOgugjnA8sI6Bb.jpg,/ypR7RZO9hIAyd3lIx07gJ0AVvbB.jpg,11211|21474|15261|1588|12540|467248,Bring It On: All or Nothing|Bring It On: Fight to the Finish|Bring It On: In It To Win It|Bring It On|Bring It On Again|Bring It On: Worldwide #Cheersmack,/js7Sh6L4OMs1mkRMkRh7XR4ie7h.jpg|/t5eAI47gzbyaiPjgIzNyoLw7xl3.jpg|/pajjfl7c8iTjlWFosjNVuX2UOik.jpg|/63OmgMeYb2T7azonwtY1T0UpRGc.jpg|/6WWJIKKeENNx13voOX7OlUKcLTE.jpg|/6j6zbUNlnSrXn1LD61cLAf1JHfC.jpg,/25ZtVKcoEsPVmrwGuPJ1bdmHIHF.jpg|/h1PNyNsgYdq2UIRbwMQx6e9mDMQ.jpg|/AjIcCEVHJZ7rvBQoug8HNrrXKSd.jpg|/yg0O6eGgrumDZ1bht3pqMjNaWon.jpg|/b6urssx3VQ66VHZbuQTdTRUkkw9.jpg|/bDTc3ixHa1fDBM81ft7lEDCVtgq.jpg,2006-08-08|2009-07-31|2007-12-12|2000-08-25|2004-01-13|2017-08-29,0.6|0.6|0.6|8.205|0.6|11.929
66,116847,Dr. Phibes Collection,/qjewCqGqnM6uBHdMWbejkkxTXDU.jpg,/5eVk3lK6bE3JM6z9EuSYL1xsSxf.jpg,17965|18250,The Abominable Dr. Phibes|Dr. Phibes Rises Again,/AqqoTCV3xGs3E9r2TYo4hPb67vq.jpg|/n6Uxdb5xANo9o2XNenI1MzbTH2s.jpg,/jfw3lj3lt8AeA7oS7rPnUsSS3za.jpg|/cO7XqouecaoqIURLAfWGt5EOa09.jpg,1971-05-18|1972-07-01,7.728|3.44
67,290933,Superman / Batman (Animated) Collection,/hj0AOSamY8YMK9fs5by9oX7MiOO.jpg,/leoLyMvUq2qExFZMtI8XAHNWQ94.jpg,22855|45162,Superman/Batman: Public Enemies|Superman/Batman: Apocalypse,/aMyEMGuW2NV3A0whuEM7VKp6M73.jpg|/bMNEElThWSUgzFUOn5SYU4eHYXG.jpg,/bJBZxzFHfTAOtBg8fOCCaBmh4hF.jpg|/wNtrbql45NqvomsYKr3uHXgFj2D.jpg,2009-09-29|2010-09-28,9.542|6.695
68,119,The Lord of the Rings Collection,/p4UokEk2XnjjRTdXGe6DLYXlbI1.jpg,/bccR2CGTWVVSZAG0yqmy3DIvhTX.jpg,120|121|122,The Lord of the Rings: The Fellowship of the Ring|The Lord of the Rings: The Two Towers|The Lord of the Rings: The Return of the King,/pIUvQ9Ed35wlWhY2oU6OmwEsmzG.jpg|/dG4BmM32XJmKiwopLDQmvXEhuHB.jpg|/8BPZO0Bf8TeAy8znF43z8soK3ys.jpg,/56zTpe2xvaA4alU51sRWPoKPYZy.jpg|/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg|/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2001-12-18|2002-12-18|2003-12-01,38.043|43.001|32.474
69,55419,Cinderella Collection,/ouN0BQzHKOqK03d9qKXP7JOgQdt.jpg,/yNq1UsclAyXaQGhXVSDoyS9wpFo.jpg,11224|16119|14128,Cinderella|Cinderella III: A Twist in Time|Cinderella II: Dreams Come True,/xSN1cpugrzi8DjpVxtHeRRlbB6Q.jpg|/8IresDDceExrC67l7MxDOcITJTm.jpg|/4ErXZZgpXPxDcCLnnLXysK03ss9.jpg,/cdf4J7tDhSPAghWWgx9EnwQWBfF.jpg|/9QzKXbQfPp59iZ3rwnkKEAkPaXx.jpg|/gmyZ10NuMrQ5FZHXsqVpRQJ5JPy.jpg,1950-03-04|2007-02-06|2002-02-23,18.304|11.209|12.328
70,221308,Oh- God! Collection,/sK5QT8qQp2fGVu3YMRM9SAjcOKD.jpg,,24032|38147|38148,"Oh, God!|Oh, God! Book II|Oh, God! You Devil",/3iEP0EnA6nffr5WRZgtjI7PnNYk.jpg|/anqF4leHwJ9mEoPXUJTpzPjTNd3.jpg|/fJ6DXLTWO8Wdx4htMw2g1uwRqiU.jpg,/5E2wduDikzr3luDUTOwNBzYvCwQ.jpg|/fqvTVcrMGDck7rptg4akn7nz9AF.jpg|/xQq1ptW2bCJ7xnqzMGXwAo7by.jpg,1977-10-07|1980-10-03|1984-11-07,3.381|1.874|1.884
71,55422,Peter Pan Collection,/t0mINaIut2aDKdGseQtC7UcbRNW.jpg,/AnhKboZjfeGuHI6qg7pp9RCesTF.jpg,10693|16690,Peter Pan|Return to Never Land,/eLOKujSMudMf62ATU7XnpLaID1c.jpg|/5EZ5qVC5yRIEmdEKuRSDjjhW1Cp.jpg,/aWLgUzpkVFk8OVcg5jJte5I0Ces.jpg|/b5IyizEBveh2ZE2SEo9O4sJ4CHi.jpg,1953-02-05|2002-02-14,12.796|13.899
72,98430,Feast Collection,/1clQ6DCLxmvysHkU7HxWToDzuPo.jpg,/qtD9j2sHcyVHUbbT6To5AHAlLir.jpg,10070|13797|15135,Feast|Feast II: Sloppy Seconds|Feast III: The Happy Finish,/xSaXHgpejFinDZ82RSWQmNeIgG9.jpg|/3u7SLMJpBnCybtqlG4daOMLie0H.jpg|/r2N3uY8C4aDeggY9wvRSdV1UKIl.jpg,/zSzqfS57ARBeUJEvAgeO7OZ5EB7.jpg|/soLzMcklUek9TPI1d2wPlP6ygqU.jpg|/18GWIrL5I7rGY4DsCRYYSaR036r.jpg,2005-10-14|2008-10-07|2009-02-17,8.224|5.713|3.966
73,557183,Cloverfield Collection,/mNNwwhzsjOJyXdmvCG2DTi9QNBZ.jpg,,7191|333371|384521,Cloverfield|10 Cloverfield Lane|The Cloverfield Paradox,/6kVVfNT0auG6fU5SFQ1zbayNWUC.jpg|/qEu2EJBQUNFx5mSKOCItwZm74ZE.jpg|/lX4jScWnurasu6Kxuqo9819mjM2.jpg,/qIegUGJqyMMCRjkKV1s7A9MqdJ8.jpg|/aeiVxTSTeGJ2ICf1iSDXkF3ivZp.jpg|/dJe4s2h9hac0Fu3pQVV4OuWe8kU.jpg,2008-01-15|2016-03-10|2018-02-04,15.471|15.237|18.981
74,131,Three Colors Collection,/rVdd23QuT5rHX7lZvuAkRRUkeCZ.jpg,/AeHExfHIl70SZCea907KfEoSkfJ.jpg,108|109|110,Trois couleurs : Bleu|Trois couleurs : Blanc|Trois couleurs : Rouge,/jWi5e6TaDVjioIqZsaq5nFYK4lq.jpg|/brWfiEU6rM4iOF5V44oGaRK6TtN.jpg|/nL5wZvZjAi11kP9HSWYIdyiGhN8.jpg,/ztIqf7yGmb4JRFiv2i62K6PhTQR.jpg|/xOLY69rXKwuH9JUnOE4G2HHKiW5.jpg|/77CFEssoKesi4zvtADEpIrSKhA3.jpg,1993-01-10|1994-01-26|1994-05-27,8.148|8.534|9.315
75,55427,Fantasia Collection,/qHpXVQVhSOXwFNFCfKfdTnuyrXl.jpg,/7YanwpylLB3yzhwzf11W1tYpcQF.jpg,756|49948,Fantasia|Fantasia 2000,/oZBj2o3JVULRe1SlBalBpnkfp6x.jpg|/vUQjup0AO21xZjmbzW1CjoB74vi.jpg,/mSJgxrTaTgDSOoggIPcj3ZoZswT.jpg|/rlsJxzIU5KEeNzvsWeDkdKry1Z1.jpg,1940-11-13|1999-12-17,10.377|8.555
76,397444,Kindergarten Cop Collection,/q5Pk0utXHTqOgvRtlRxu8AMqGLC.jpg,/qdKZwhWbIjlKbBOWsHL1cCcGSa2.jpg,951|383121,Kindergarten Cop|Kindergarten Cop 2,/rQL7szccj4cSVPRFZxelFry44MV.jpg|/1xSUcX6GZxwxgPktgr51a5J3jzp.jpg,/7NkSMYuyVamvCnM5mYD6FkD59Wu.jpg|/1bnUlEiZcnJvr9znpl8HbruErIb.jpg,1990-12-21|2016-05-17,3.837|9.984
77,98435,Patlabor Collection,/nyvcnmR73RCDX45mhVyd7RjEpvL.jpg,/owvE3lxUTk37jnwDRPbfc0DvELN.jpg,14571|14572|16402,機動警察パトレイバー 劇場版|機動警察パトレイバー 2 the Movie|WXIII 機動警察パトレイバー,/aP3iXyU0lLOsGPvbN3wm13bnPNL.jpg|/tS39rr7z2KPDTic2Ln2o6TpwaCq.jpg|/twR03wTv9wJGvjaQEn0ZwAX53NL.jpg,/uX58ae3iJNdLjPsI2xIgA0sERpM.jpg|/uqXxPg1OLT1hj6bHHSnZqF4tso1.jpg|/3gDfXcNXo0Lh3jvQB8iPIVI6gjc.jpg,1989-01-01|1993-08-07|2002-03-30,4.708|5.061|1.781
78,55428,Curious George Collection,/8nOAUE2VgdnzxYurRjd1KjE98Sm.jpg,/qC533xWXnpR8SG3zrll8aKmeQXV.jpg,9975|23903|338103|270029|263945,Curious George|Curious George 2: Follow That Monkey!|Curious George 3: Back to the Jungle|Curious George Swings Into Spring|Curious George: A Very Monkey Christmas,/hgaAeTuvndE9W9UEfb8MBmjtz0K.jpg|/6tSL32EwgmqpK2nt9TOd1a4LIPk.jpg|/2HcB0bjOlXn1h8AFPx7odvWFh7S.jpg|/eWnxiA9yYu4ibxjLWQMd05oixxw.jpg|/iwLuT64AJBLrIKv7XGKKHW5Um2L.jpg,/1WyGePG0GVjAG0FEPX2s9xrP4w9.jpg|/hLDajpHfhAGp6vr9HZPezonJlK4.jpg|/yWRrDUOCZiIjcGEfhTwFxQDkgIy.jpg|/erxo7jhZJZES2TfVKLpoc89tQY5.jpg|/2Otl4tYazjMJYwnYHdD6iD81wFy.jpg,2006-02-10|2009-10-27|2015-01-26|2013-03-15|2009-11-10,10.609|3.566|1.96|1.854|1.597
79,561288,Winnie the Pooh,,,15655|13691|51162|13682|250480,The Tigger Movie|Piglet's Big Movie|Winnie the Pooh|Pooh's Heffalump Movie|The Many Adventures of Winnie the Pooh,/3t9LrLWtT6AAGCpP95mmmWw1z3D.jpg|/kJABbqsbe8jLQyDudjfiYBBSUvp.jpg|/7FZJz63TtQtF9Jlz36N2YjhODD6.jpg|/hzQ9VVlODgIDt6m9aQM2VoMtkcj.jpg|/lSY6fPzIaYS6wvbXQP9uU9y2njf.jpg,/lxuiGvLHIL1ZyePP7bn6FcKj0Mr.jpg|/gM4rWSXfPMeXorIKXNr5kuxLPkz.jpg|/dD3IiGBPHeuqiNsvbmR2vcNMqt4.jpg|/ow61dkcJcfVFW2n7YpUVsMzcpk5.jpg|/tlMREhzwv5ireQR0H6Ym8ynuh53.jpg,2000-02-11|2003-03-16|2011-04-13|2005-02-11|1977-03-11,7.694|8.718|11.566|8.508|10.87
80,483464,Golmaal Collection,/sVR6b6Airix8hyvEES838dkqSaG.jpg,/36q8lTey7UrgzTQoRtgrYl7FpDA.jpg,19670|14546|44978|472123,गोलमाल|गोलमाल रिटर्न्स|गोलमाल 3|गोलमाल अगेन,/3vSYSPe1KaySvwn8x1Q1vhUUHid.jpg|/5uLXFWl9RRs050hbnqyRkIhFRMA.jpg|/5XotxaItbS2M8R7AeVni36UNhLj.jpg|/cGxtmOAXPT4frwb23HH8VEM7sZa.jpg,/3ubefqLk26Gy0lXCfGIu8hQrBak.jpg|/2X6ZSlnBpgsOpH0ELDraWTD4QO7.jpg|/S2BE87q5g8HWDVfoEU8QN9UXfn.jpg|/kGx26PL1v658T8XbOk5MfmNpHU3.jpg,2006-07-14|2008-10-29|2010-11-05|2017-10-20,2.155|1.771|1.8|5.845
81,174218,The Howling Collection,/g04UfThJDQSx0rQlEgNsjThCsjy.jpg,/a0UuiTYxqMmj5Ll26rORaFoTKBc.jpg,11298|29794|32595|38500|35945|36421|75623|38499,The Howling|Howling II: Stirba - Werewolf Bitch|Howling III: The Marsupials|Howling IV: The Original Nightmare|Howling V: The Rebirth|Howling VI: The Freaks|The Howling: Reborn|The Howling: New Moon Rising,,/zXiQCqtw5lZwrLDqRPbAJhT80Ri.jpg|/asSWwGrIL8NXvElIvclSvMoSWR8.jpg|/jduEp2nPzQiSp7X9hDblHvAc6Yf.jpg|/wd1S07PL0m7aTigyj99twctLGOK.jpg|/44CC72slmP6rPplS438pOPsewik.jpg|/4sBenbTZqKimXzdd8xHCBnmTOf.jpg|/7P0m0elGYwk4cdRmWl7v9o4We13.jpg|/cAlbtlLXob3bemacbUzNMlgOdAh.jpg,1981-03-13|1985-08-28|1987-11-13|1988-11-01|1989-01-01|1991-01-01|2011-10-18|1995-01-01,8.465|6.345|3.896|2.521|1.774|1.84|4.514|1.659
82,376970,Cocaine Cowboys,/ysCY4Q91US7zEr78raJBc27KPxF.jpg,/3vT6FzqHeT7onqUAMjKk7FqARRD.jpg,14761|26769|314407,Cocaine Cowboys|Cocaine Cowboys II: Hustlin' with the Godmother|Cocaine Cowboys: Reloaded,/1ktQe1OO5k0MCpvszaELtCMCRb4.jpg|/aTvrTUExGVsKTtnbZwDBGgrfsSa.jpg|/PEBiw6JQnUFcDVjuKlawsBkQJu.jpg,/1Kqwllyvr4n3rLMvH2K17bavxT3.jpg|/2xXj7NYRUDJ5kDa58kz9kgXvMUG.jpg|/xcSUYBBBqs3QCY0QbLf2VnPAS2d.jpg,2006-04-26|2008-07-29|2014-04-08,4.34|1.206|1.019
83,264335,The Eye Collection,/mEHiHHIWG0I7lL5RwgGSn8ZAfKn.jpg,/rki7UPSFEaUPuitlQ9Iq421p137.jpg,9030|24674|33723|10389|51322,The Eye|Gin gwai 2|Gin Gwai 10|見鬼|Tung ngaan,/s7BL1QkkGzX3af2ZxzVmeyuLfz4.jpg|/mRohxfDhTwINVJU3eAeOvoKt5Ry.jpg|/spbg4avvnpebzk9I0uPagXH0PAV.jpg|/pdDSLpUOYiGcJGKSwcYl2pB5mBP.jpg|/wbCbLaVnPWe2RMiziQzl4uTJKHD.jpg,/iFeK07UppNGNtvooixF5lZudhWk.jpg|/nnuLDSTSpcW4SzmlYsJKrf74rKN.jpg|/kMeG8yNcgY8OflyrKLKKTpx3X3Q.jpg|/hfNaBtYUbnULXqUWEP3EUzBuk0P.jpg|/lK0gfQeWUn5ofSeL6ZBYxhFT1Un.jpg,2008-02-01|2004-03-18|2005-03-24|2002-05-09|2010-10-13,7.726|3.347|1.96|7.055|1.075
